"scenario_id","rep","n","alpha","kappa","nu","fitted_model","neighb","parameter","estimate","true_value","bootstrap_se","ci_lower","ci_upper","covered","fit_converged","bootstrap_success","fit_elapsed_seconds","bootstrap_elapsed_seconds"
"S0",73,800,0.06,1,1,"clayton",10,"shape",1.02068754726752,1,0.0292889389367238,0.963282281806148,1.07809281272889,TRUE,TRUE,50,53.1900000000023,1674.03
"S0",74,800,0.06,1,1,"clayton",10,"mean",0.0849590915257985,0.2,0.0758351287419508,-0.0636750295713832,0.23359321262298,TRUE,TRUE,50,41.0599999999977,1978.94
"S0",74,800,0.06,1,1,"clayton",10,"mean1",-0.143307321724615,-0.2,0.101932753578053,-0.343091847582595,0.056477204133365,TRUE,TRUE,50,41.0599999999977,1978.94
"S0",74,800,0.06,1,1,"clayton",10,"scale",0.0701504216343804,0.06,0.00942979493477605,0.0516683631806211,0.0886324800881397,TRUE,TRUE,50,41.0599999999977,1978.94
"S0",74,800,0.06,1,1,"clayton",10,"shape",0.995650065201447,1,0.0324411071701122,0.932066663529423,1.05923346687347,TRUE,TRUE,50,41.0599999999977,1978.94
"S0",75,800,0.06,1,1,"clayton",10,"mean",0.110848299665583,0.2,0.0783524449587409,-0.0427196705542063,0.264416269885372,TRUE,TRUE,50,48.6499999999942,2030.81
"S0",75,800,0.06,1,1,"clayton",10,"mean1",-0.0229927807520472,-0.2,0.101571102791478,-0.222068484093359,0.176082922589265,TRUE,TRUE,50,48.6499999999942,2030.81
"S0",75,800,0.06,1,1,"clayton",10,"scale",0.0687714464927577,0.06,0.0094324704185136,0.0502841441872316,0.0872587487982838,TRUE,TRUE,50,48.6499999999942,2030.81
"S0",75,800,0.06,1,1,"clayton",10,"shape",1.00866653477418,1,0.0319634765003149,0.946019272012866,1.07131379753548,TRUE,TRUE,50,48.6499999999942,2030.81
"S0",76,800,0.06,1,1,"clayton",10,"mean",0.167979165085362,0.2,0.068314563890435,0.0340850802405491,0.301873249930175,TRUE,TRUE,50,47.140000000014,1832.79000000001
"S0",76,800,0.06,1,1,"clayton",10,"mean1",-0.132355365804173,-0.2,0.115777788337576,-0.359275661155522,0.094564929547177,TRUE,TRUE,50,47.140000000014,1832.79000000001
"S0",76,800,0.06,1,1,"clayton",10,"scale",0.0507053194930557,0.06,0.007343375337501,0.0363125683065941,0.0650980706795173,TRUE,TRUE,50,47.140000000014,1832.79000000001
"S0",76,800,0.06,1,1,"clayton",10,"shape",1.0496448861538,1,0.0304794086570273,0.989906342915949,1.10938342939165,TRUE,TRUE,50,47.140000000014,1832.79000000001
"S0",77,800,0.06,1,1,"clayton",10,"mean",0.147489136047076,0.2,0.0743854283777847,0.00169637545203474,0.293281896642118,TRUE,TRUE,50,55.9500000000116,2006.22
"S0",77,800,0.06,1,1,"clayton",10,"mean1",-0.252697012633626,-0.2,0.113426822268565,-0.475009499160838,-0.0303845261064134,TRUE,TRUE,50,55.9500000000116,2006.22
"S0",77,800,0.06,1,1,"clayton",10,"scale",0.0658670954664113,0.06,0.00924249935834029,0.0477521295969297,0.0839820613358928,TRUE,TRUE,50,55.9500000000116,2006.22
"S0",77,800,0.06,1,1,"clayton",10,"shape",0.973402182492071,1,0.0303635104140503,0.913890795636325,1.03291356934782,TRUE,TRUE,50,55.9500000000116,2006.22
"S0",78,800,0.06,1,1,"clayton",10,"mean",0.137519550935695,0.2,0.080042455780034,-0.0193607796273116,0.294399881498701,TRUE,TRUE,50,60.9400000000023,2316.87
"S0",78,800,0.06,1,1,"clayton",10,"mean1",-0.293332695192505,-0.2,0.105804668191164,-0.500706034243398,-0.0859593561416126,TRUE,TRUE,50,60.9400000000023,2316.87
"S0",78,800,0.06,1,1,"clayton",10,"scale",0.0744220436478939,0.06,0.0107939280764371,0.0532663333663616,0.0955777539294262,TRUE,TRUE,50,60.9400000000023,2316.87
"S0",78,800,0.06,1,1,"clayton",10,"shape",0.983648340784891,1,0.0316358064005176,0.921643299617995,1.04565338195179,TRUE,TRUE,50,60.9400000000023,2316.87
"S0",79,800,0.06,1,1,"clayton",10,"mean",0.119244249745143,0.2,0.0640247456753933,-0.00624194589796405,0.244730445388251,TRUE,TRUE,50,61.0699999999779,1633.08000000002
"S0",79,800,0.06,1,1,"clayton",10,"mean1",-0.209297023916,-0.2,0.110065022438441,-0.425020503852939,0.0064264560209378,TRUE,TRUE,50,61.0699999999779,1633.08000000002
"S0",79,800,0.06,1,1,"clayton",10,"scale",0.0524836882244078,0.06,0.00780173749537314,0.0371925637166407,0.0677748127321749,TRUE,TRUE,50,61.0699999999779,1633.08000000002
"S0",79,800,0.06,1,1,"clayton",10,"shape",1.01872864868571,1,0.0295409967251076,0.96082935903708,1.07662793833433,TRUE,TRUE,50,61.0699999999779,1633.08000000002
"S0",80,800,0.06,1,1,"clayton",10,"mean",0.19296039599166,0.2,0.0810087732238024,0.034186118041235,0.351734673942086,TRUE,TRUE,50,53.2400000000198,2120.12
"S0",80,800,0.06,1,1,"clayton",10,"mean1",-0.313529648814171,-0.2,0.113266797113138,-0.535528491800127,-0.0915308058282146,TRUE,TRUE,50,53.2400000000198,2120.12
"S0",80,800,0.06,1,1,"clayton",10,"scale",0.0716843287859689,0.06,0.0106122588467307,0.0508846836517602,0.0924839739201776,TRUE,TRUE,50,53.2400000000198,2120.12
"S0",80,800,0.06,1,1,"clayton",10,"shape",0.973748622477804,1,0.0302755276088186,0.914409678751572,1.03308756620404,TRUE,TRUE,50,53.2400000000198,2120.12
"S0",81,800,0.06,1,1,"clayton",10,"mean",0.211373545182022,0.2,0.0730310618475824,0.0682352942080438,0.354511796156001,TRUE,TRUE,50,40.8399999999965,1925.12
"S0",81,800,0.06,1,1,"clayton",10,"mean1",-0.138074611846876,-0.2,0.106956108516916,-0.347704732466588,0.071555508772836,TRUE,TRUE,50,40.8399999999965,1925.12
"S0",81,800,0.06,1,1,"clayton",10,"scale",0.0667458237275904,0.06,0.00982928458404207,0.0474807799490732,0.0860108675061076,TRUE,TRUE,50,40.8399999999965,1925.12
"S0",81,800,0.06,1,1,"clayton",10,"shape",1.05230704957243,1,0.0320915243827098,0.989408817573327,1.11520528157153,TRUE,TRUE,50,40.8399999999965,1925.12
"S0",82,800,0.06,1,1,"clayton",10,"mean",0.270952005726644,0.2,0.0851017709146598,0.104155599713332,0.437748411739955,TRUE,TRUE,50,38.3699999999953,2009.44
"S0",82,800,0.06,1,1,"clayton",10,"mean1",-0.277441155235441,-0.2,0.118310683033364,-0.509325832967169,-0.0455564775037142,TRUE,TRUE,50,38.3699999999953,2009.44
"S0",82,800,0.06,1,1,"clayton",10,"scale",0.0698644138015219,0.06,0.0105679480523641,0.0491516162283981,0.0905772113746457,TRUE,TRUE,50,38.3699999999953,2009.44
"S0",82,800,0.06,1,1,"clayton",10,"shape",0.934456118183205,1,0.0292698380083833,0.877088289853452,0.991823946512958,FALSE,TRUE,50,38.3699999999953,2009.44
"S0",83,800,0.06,1,1,"clayton",10,"mean",0.118514506696347,0.2,0.07154388473243,-0.0217089306933007,0.258737944085995,TRUE,TRUE,50,68.2699999999895,1996.58000000002
"S0",83,800,0.06,1,1,"clayton",10,"mean1",-0.157612477443236,-0.2,0.109411737600583,-0.372055542626325,0.056830587739853,TRUE,TRUE,50,68.2699999999895,1996.58000000002
"S0",83,800,0.06,1,1,"clayton",10,"scale",0.0618610259580653,0.06,0.0093383719148805,0.0435581533306592,0.0801638985854715,TRUE,TRUE,50,68.2699999999895,1996.58000000002
"S0",83,800,0.06,1,1,"clayton",10,"shape",1.01120795368788,1,0.0292685822667621,0.95384258656648,1.06857332080928,TRUE,TRUE,50,68.2699999999895,1996.58000000002
"S0",84,800,0.06,1,1,"clayton",10,"mean",0.246299401315235,0.2,0.0749400821060162,0.0994195393889682,0.393179263241501,TRUE,TRUE,50,64.3600000000151,1939.34
"S0",84,800,0.06,1,1,"clayton",10,"mean1",-0.300621214751595,-0.2,0.102306328920279,-0.50113793482585,-0.10010449467734,TRUE,TRUE,50,64.3600000000151,1939.34
"S0",84,800,0.06,1,1,"clayton",10,"scale",0.0670321210893073,0.06,0.009966798023668,0.047497555921733,0.0865666862568816,TRUE,TRUE,50,64.3600000000151,1939.34
"S0",84,800,0.06,1,1,"clayton",10,"shape",1.03675357518015,1,0.0305742582995746,0.976829130058955,1.09667802030134,TRUE,TRUE,50,64.3600000000151,1939.34
"S0",85,800,0.06,1,1,"clayton",10,"mean",0.186261585283311,0.2,0.0703179320628991,0.0484409709726944,0.324082199593928,TRUE,TRUE,50,52.5,1821.72
"S0",85,800,0.06,1,1,"clayton",10,"mean1",-0.261705347595462,-0.2,0.112649964811005,-0.482495221484735,-0.0409154737061885,TRUE,TRUE,50,52.5,1821.72
"S0",85,800,0.06,1,1,"clayton",10,"scale",0.0521414944069492,0.06,0.00778055966640893,0.0368918776812227,0.0673911111326756,TRUE,TRUE,50,52.5,1821.72
"S0",85,800,0.06,1,1,"clayton",10,"shape",0.983461187146128,1,0.0313511393730894,0.922014083100577,1.04490829119168,TRUE,TRUE,50,52.5,1821.72
"S0",86,800,0.06,1,1,"clayton",10,"mean",0.256295040031148,0.2,0.0753634030716022,0.108585484258433,0.404004595803864,TRUE,TRUE,50,47.5800000000163,1930.44999999998
"S0",86,800,0.06,1,1,"clayton",10,"mean1",-0.273414167597247,-0.2,0.112627221019286,-0.494159464473879,-0.0526688707206143,TRUE,TRUE,50,47.5800000000163,1930.44999999998
"S0",86,800,0.06,1,1,"clayton",10,"scale",0.0552128151078802,0.06,0.00827674300887472,0.038990696901192,0.0714349333145683,TRUE,TRUE,50,47.5800000000163,1930.44999999998
"S0",86,800,0.06,1,1,"clayton",10,"shape",0.957741184930184,1,0.0292665575640786,0.900379786153121,1.01510258370725,TRUE,TRUE,50,47.5800000000163,1930.44999999998
"S0",87,800,0.06,1,1,"clayton",10,"mean",0.0349564046128063,0.2,0.0637165005950251,-0.0899256417743678,0.15983845099998,FALSE,TRUE,50,48.7300000000105,1616.53
"S0",87,800,0.06,1,1,"clayton",10,"mean1",-0.106234499908269,-0.2,0.101454145178068,-0.305080970539579,0.0926119707230417,TRUE,TRUE,50,48.7300000000105,1616.53
"S0",87,800,0.06,1,1,"clayton",10,"scale",0.0455726663157271,0.06,0.00675663554593305,0.0323299039890352,0.058815428642419,FALSE,TRUE,50,48.7300000000105,1616.53
"S0",87,800,0.06,1,1,"clayton",10,"shape",1.0471548842802,1,0.0325059901299663,0.983444314343652,1.11086545421675,TRUE,TRUE,50,48.7300000000105,1616.53
"S0",88,800,0.06,1,1,"clayton",10,"mean",0.0550704474545334,0.2,0.0801338990905614,-0.101989108703734,0.212130003612801,TRUE,TRUE,50,44.7799999999988,1386.14999999999
"S0",88,800,0.06,1,1,"clayton",10,"mean1",-0.169624503243243,-0.2,0.110562250954063,-0.386322533162886,0.047073526676399,TRUE,TRUE,50,44.7799999999988,1386.14999999999
"S0",88,800,0.06,1,1,"clayton",10,"scale",0.0627875956577285,0.06,0.00925807421496808,0.0446421036301921,0.0809330876852649,TRUE,TRUE,50,44.7799999999988,1386.14999999999
"S0",88,800,0.06,1,1,"clayton",10,"shape",0.961807974383839,1,0.0279571543039903,0.907012958837789,1.01660298992989,TRUE,TRUE,50,44.7799999999988,1386.14999999999
"S0",89,800,0.06,1,1,"clayton",10,"mean",0.138661643950644,0.2,0.0707519248074262,-9.58050879706906e-06,0.277332868410086,TRUE,TRUE,50,42.25,1502.91999999998
"S0",89,800,0.06,1,1,"clayton",10,"mean1",-0.185850145919746,-0.2,0.105146315427724,-0.391933137265172,0.0202328454256808,TRUE,TRUE,50,42.25,1502.91999999998
"S0",89,800,0.06,1,1,"clayton",10,"scale",0.0521706028630754,0.06,0.00784673165031934,0.036791291432099,0.0675499142940519,TRUE,TRUE,50,42.25,1502.91999999998
"S0",89,800,0.06,1,1,"clayton",10,"shape",0.988417941409409,1,0.0305651198486127,0.928511407322978,1.04832447549584,TRUE,TRUE,50,42.25,1502.91999999998
"S0",90,800,0.06,1,1,"clayton",10,"mean",0.292999030138538,0.2,0.0715667205009397,0.152730835465052,0.433267224812024,TRUE,TRUE,50,17.5,1121.92999999999
"S0",90,800,0.06,1,1,"clayton",10,"mean1",-0.299054294416564,-0.2,0.10509053926444,-0.505027966490758,-0.0930806223423691,TRUE,TRUE,50,17.5,1121.92999999999
"S0",90,800,0.06,1,1,"clayton",10,"scale",0.0528281149467157,0.06,0.00796536908339818,0.0372162784196865,0.0684399514737449,TRUE,TRUE,50,17.5,1121.92999999999
"S0",90,800,0.06,1,1,"clayton",10,"shape",0.992996750354304,1,0.0309814357463837,0.93227425210205,1.05371924860656,TRUE,TRUE,50,17.5,1121.92999999999
"S0",91,800,0.06,1,1,"clayton",10,"mean",0.130866269206526,0.2,0.0824778631770612,-0.0307873721423362,0.292519910555388,TRUE,TRUE,50,63.0800000000163,1581.62
"S0",91,800,0.06,1,1,"clayton",10,"mean1",-0.320575042771682,-0.2,0.107828796355616,-0.531915600124993,-0.109234485418371,TRUE,TRUE,50,63.0800000000163,1581.62
"S0",91,800,0.06,1,1,"clayton",10,"scale",0.0665130385762753,0.06,0.00995999766719053,0.0469918018624789,0.0860342752900717,TRUE,TRUE,50,63.0800000000163,1581.62
"S0",91,800,0.06,1,1,"clayton",10,"shape",0.984242493655199,1,0.0289828123183337,0.927437225340582,1.04104776196982,TRUE,TRUE,50,63.0800000000163,1581.62
"S0",92,800,0.06,1,1,"clayton",10,"mean",0.174701785890949,0.2,0.0638432534255477,0.0495713085210119,0.299832263260886,TRUE,TRUE,50,13.4700000000012,985.899999999994
"S0",92,800,0.06,1,1,"clayton",10,"mean1",-0.198747031644549,-0.2,0.102092581968717,-0.398844815391938,0.00135075210284014,TRUE,TRUE,50,13.4700000000012,985.899999999994
"S0",92,800,0.06,1,1,"clayton",10,"scale",0.0464088801103381,0.06,0.00694341772210793,0.0328000314453894,0.0600177287752868,TRUE,TRUE,50,13.4700000000012,985.899999999994
"S0",92,800,0.06,1,1,"clayton",10,"shape",1.03409298679571,1,0.0323093696993339,0.970767785821829,1.0974181877696,TRUE,TRUE,50,13.4700000000012,985.899999999994
"S0",93,800,0.06,1,1,"clayton",10,"mean",0.267812705027726,0.2,0.0665425582327547,0.137391687452368,0.398233722603085,TRUE,TRUE,50,60.3699999999953,1014.73999999999
"S0",93,800,0.06,1,1,"clayton",10,"mean1",-0.238614098151978,-0.2,0.105064876437184,-0.44453747200901,-0.0326907242949467,TRUE,TRUE,50,60.3699999999953,1014.73999999999
"S0",93,800,0.06,1,1,"clayton",10,"scale",0.0493761280082618,0.06,0.00723339789456656,0.0351989286490635,0.0635533273674601,TRUE,TRUE,50,60.3699999999953,1014.73999999999
"S0",93,800,0.06,1,1,"clayton",10,"shape",1.02220824663642,1,0.0310577119830297,0.961336249707466,1.08308024356538,TRUE,TRUE,50,60.3699999999953,1014.73999999999
"S0",94,800,0.06,1,1,"clayton",10,"mean",0.0995970401530012,0.2,0.0690990901557438,-0.0358346879167428,0.235028768222745,TRUE,TRUE,50,18.8000000000175,1307.10999999999
"S0",94,800,0.06,1,1,"clayton",10,"mean1",-0.0517202613101319,-0.2,0.104015468228697,-0.255586832873449,0.152146310253185,TRUE,TRUE,50,18.8000000000175,1307.10999999999
"S0",94,800,0.06,1,1,"clayton",10,"scale",0.061893428220226,0.06,0.00907285306624273,0.0441109629733664,0.0796758934670855,TRUE,TRUE,50,18.8000000000175,1307.10999999999
"S0",94,800,0.06,1,1,"clayton",10,"shape",1.03462969263459,1,0.0321498259243536,0.971617191713625,1.09764219355556,TRUE,TRUE,50,18.8000000000175,1307.10999999999
"S0",95,800,0.06,1,1,"clayton",10,"mean",0.0612033106520814,0.2,0.0730012843516661,-0.0818765775023516,0.204283198806514,TRUE,TRUE,50,31.2900000000081,1246.20999999999
"S0",95,800,0.06,1,1,"clayton",10,"mean1",-0.0622719599695313,-0.2,0.112227926866866,-0.282234654688184,0.157690734749122,TRUE,TRUE,50,31.2900000000081,1246.20999999999
"S0",95,800,0.06,1,1,"clayton",10,"scale",0.0594357134645698,0.06,0.00873169305188666,0.0423219095588133,0.0765495173703263,TRUE,TRUE,50,31.2900000000081,1246.20999999999
"S0",95,800,0.06,1,1,"clayton",10,"shape",0.954077493200083,1,0.0284752108396002,0.898267105502283,1.00988788089788,TRUE,TRUE,50,31.2900000000081,1246.20999999999
"S0",96,800,0.06,1,1,"clayton",10,"mean",0.151669449562689,0.2,0.0605155312219145,0.0330611878624279,0.270277711262951,TRUE,TRUE,50,18,1181.84
"S0",96,800,0.06,1,1,"clayton",10,"mean1",-0.265186772477007,-0.2,0.0998222068283029,-0.460834702717789,-0.0695388422362249,TRUE,TRUE,50,18,1181.84
"S0",96,800,0.06,1,1,"clayton",10,"scale",0.0465088117375375,0.06,0.00724605359152704,0.0323068076680974,0.0607108158069776,TRUE,TRUE,50,18,1181.84
"S0",96,800,0.06,1,1,"clayton",10,"shape",1.05991548992315,1,0.0352014853687282,0.990921846398133,1.12890913344817,TRUE,TRUE,50,18,1181.84
"S0",97,800,0.06,1,1,"clayton",10,"mean",0.213284351265356,0.2,0.0645746910556239,0.0867202824835327,0.33984842004718,TRUE,TRUE,50,37.9899999999907,1286.12
"S0",97,800,0.06,1,1,"clayton",10,"mean1",-0.265618380717214,-0.2,0.0983917767965478,-0.458462719613352,-0.072774041821077,TRUE,TRUE,50,37.9899999999907,1286.12
"S0",97,800,0.06,1,1,"clayton",10,"scale",0.0576590695950504,0.06,0.00890730457009476,0.0402010734383357,0.0751170657517652,TRUE,TRUE,50,37.9899999999907,1286.12
"S0",97,800,0.06,1,1,"clayton",10,"shape",1.03645426375053,1,0.0292961478571928,0.979034869064673,1.09387365843639,TRUE,TRUE,50,37.9899999999907,1286.12
"S0",98,800,0.06,1,1,"clayton",10,"mean",0.220296379455244,0.2,0.0637246614108264,0.0953983381630144,0.345194420747473,TRUE,TRUE,50,29.9899999999907,1184.79000000001
"S0",98,800,0.06,1,1,"clayton",10,"mean1",-0.31008869622514,-0.2,0.103467556011867,-0.512881379576781,-0.107296012873499,TRUE,TRUE,50,29.9899999999907,1184.79000000001
"S0",98,800,0.06,1,1,"clayton",10,"scale",0.0499414406367796,0.06,0.0077382290851562,0.0347747903257531,0.0651080909478061,TRUE,TRUE,50,29.9899999999907,1184.79000000001
"S0",98,800,0.06,1,1,"clayton",10,"shape",0.972241240030787,1,0.0321793840459072,0.909170806256126,1.03531167380545,TRUE,TRUE,50,29.9899999999907,1184.79000000001
"S0",99,800,0.06,1,1,"clayton",10,"mean",0.075793164415168,0.2,0.0596296756277641,-0.0410788522250554,0.192665181055391,FALSE,TRUE,50,15.9900000000198,1597.5
"S0",99,800,0.06,1,1,"clayton",10,"mean1",-0.0439549019915565,-0.2,0.094597935669656,-0.229363448915919,0.141453644932806,TRUE,TRUE,50,15.9900000000198,1597.5
"S0",99,800,0.06,1,1,"clayton",10,"scale",0.0531372861386341,0.06,0.00820608049039069,0.0370536639232315,0.0692209083540366,TRUE,TRUE,50,15.9900000000198,1597.5
"S0",99,800,0.06,1,1,"clayton",10,"shape",1.04774929765571,1,0.0334210952343971,0.982245154672411,1.11325344063901,TRUE,TRUE,50,15.9900000000198,1597.5
"S0",100,800,0.06,1,1,"clayton",10,"mean",0.207419308808236,0.2,0.0618814740583858,0.0861338483435501,0.328704769272922,TRUE,TRUE,50,19.7000000000116,1144.51999999999
"S0",100,800,0.06,1,1,"clayton",10,"mean1",-0.119288397438445,-0.2,0.101847164024827,-0.318905170854649,0.0803283759777587,TRUE,TRUE,50,19.7000000000116,1144.51999999999
"S0",100,800,0.06,1,1,"clayton",10,"scale",0.043646289725847,0.06,0.00671667696064624,0.0304818447871904,0.0568107346645036,FALSE,TRUE,50,19.7000000000116,1144.51999999999
"S0",100,800,0.06,1,1,"clayton",10,"shape",1.01975918314073,1,0.0332502917399711,0.954589808854935,1.08492855742652,TRUE,TRUE,50,19.7000000000116,1144.51999999999
"S0",1,800,0.06,1,1,"clayton",2,"mean",0.0779606588112774,0.2,0.0976703257872609,-0.113469662090048,0.269390979712602,TRUE,TRUE,50,14.4,543.1
"S0",1,800,0.06,1,1,"clayton",2,"mean1",-0.155839884196394,-0.2,0.11951154908343,-0.390078216136506,0.0783984477437192,TRUE,TRUE,50,14.4,543.1
"S0",1,800,0.06,1,1,"clayton",2,"scale",0.0573284467281708,0.06,0.00674420098214933,0.0441100556986585,0.0705468377576831,TRUE,TRUE,50,14.4,543.1
"S0",1,800,0.06,1,1,"clayton",2,"shape",1.00528926243475,1,0.0359363965187651,0.934855219523819,1.07572330534568,TRUE,TRUE,50,14.4,543.1
"S0",2,800,0.06,1,1,"clayton",2,"mean",0.198154923701716,0.2,0.108665325256508,-0.0148252001693699,0.411135047572802,TRUE,TRUE,50,23.86,657.68
"S0",2,800,0.06,1,1,"clayton",2,"mean1",-0.142764162124117,-0.2,0.117014009449855,-0.372107406332463,0.0865790820842279,TRUE,TRUE,50,23.86,657.68
"S0",2,800,0.06,1,1,"clayton",2,"scale",0.0753605811446739,0.06,0.00929764469005622,0.0571375324111137,0.0935836298782342,TRUE,TRUE,50,23.86,657.68
"S0",2,800,0.06,1,1,"clayton",2,"shape",0.954385599745311,1,0.0348469840589312,0.886086766019965,1.02268443347066,TRUE,TRUE,50,23.86,657.68
"S0",3,800,0.06,1,1,"clayton",2,"mean",0.145169430535623,0.2,0.101685315473149,-0.0541301255483423,0.344468986619589,TRUE,TRUE,50,9.77999999999997,531.83
"S0",3,800,0.06,1,1,"clayton",2,"mean1",-0.206057553707066,-0.2,0.126540329022706,-0.454072041183417,0.0419569337692855,TRUE,TRUE,50,9.77999999999997,531.83
"S0",3,800,0.06,1,1,"clayton",2,"scale",0.0505940587495776,0.06,0.00589096379087815,0.0390479818852269,0.0621401356139283,TRUE,TRUE,50,9.77999999999997,531.83
"S0",3,800,0.06,1,1,"clayton",2,"shape",0.955201700337058,1,0.0321363926551633,0.892215528139901,1.01818787253422,TRUE,TRUE,50,9.77999999999997,531.83
"S0",4,800,0.06,1,1,"clayton",2,"mean",0.119308767177775,0.2,0.101876681391968,-0.0803658592149444,0.318983393570495,TRUE,TRUE,50,9.87999999999988,567.05
"S0",4,800,0.06,1,1,"clayton",2,"mean1",-0.231001510940176,-0.2,0.115733202089686,-0.457834418851456,-0.00416860302889627,TRUE,TRUE,50,9.87999999999988,567.05
"S0",4,800,0.06,1,1,"clayton",2,"scale",0.0645755865824565,0.06,0.00769292731805722,0.04949772610338,0.0796534470615329,TRUE,TRUE,50,9.87999999999988,567.05
"S0",4,800,0.06,1,1,"clayton",2,"shape",0.997410457273037,1,0.0374251355191995,0.924058539538876,1.0707623750072,TRUE,TRUE,50,9.87999999999988,567.05
"S0",5,800,0.06,1,1,"clayton",2,"mean",0.0993331921571292,0.2,0.096517266341313,-0.0898371737581043,0.288503558072363,TRUE,TRUE,50,12.1699999999996,487.67
"S0",5,800,0.06,1,1,"clayton",2,"mean1",-0.0951572066182161,-0.2,0.123484388893747,-0.337182161502898,0.146867748266466,TRUE,TRUE,50,12.1699999999996,487.67
"S0",5,800,0.06,1,1,"clayton",2,"scale",0.0487344954292644,0.06,0.00578566409936283,0.0373948021678669,0.0600741886906619,TRUE,TRUE,50,12.1699999999996,487.67
"S0",5,800,0.06,1,1,"clayton",2,"shape",1.0064586111398,1,0.0327252126989689,0.942318372863411,1.07059884941619,TRUE,TRUE,50,12.1699999999996,487.67
"S0",6,800,0.06,1,1,"clayton",2,"mean",0.16512981937156,0.2,0.0978321170185814,-0.026617606516168,0.356877245259287,TRUE,TRUE,50,9.75999999999976,500.66
"S0",6,800,0.06,1,1,"clayton",2,"mean1",-0.266196122303467,-0.2,0.121024170980071,-0.503399138683224,-0.0289931059237112,TRUE,TRUE,50,9.75999999999976,500.66
"S0",6,800,0.06,1,1,"clayton",2,"scale",0.0545917622716772,0.06,0.00629911479761748,0.0422457241338636,0.0669378004094907,TRUE,TRUE,50,9.75999999999976,500.66
"S0",6,800,0.06,1,1,"clayton",2,"shape",1.00349591662674,1,0.0350081043854346,0.934881292864265,1.07211054038921,TRUE,TRUE,50,9.75999999999976,500.66
"S0",7,800,0.06,1,1,"clayton",2,"mean",0.329308185341699,0.2,0.102080313751739,0.129234446857742,0.529381923825656,TRUE,TRUE,50,13.5500000000002,548.17
"S0",7,800,0.06,1,1,"clayton",2,"mean1",-0.304410731810105,-0.2,0.106221192288318,-0.512600443090112,-0.0962210205300975,TRUE,TRUE,50,13.5500000000002,548.17
"S0",7,800,0.06,1,1,"clayton",2,"scale",0.0716904590031893,0.06,0.00884295983512821,0.0543585762096038,0.0890223417967748,TRUE,TRUE,50,13.5500000000002,548.17
"S0",7,800,0.06,1,1,"clayton",2,"shape",1.00800601301619,1,0.0391907322830125,0.931193589213733,1.08481843681864,TRUE,TRUE,50,13.5500000000002,548.17
"S0",8,800,0.06,1,1,"clayton",2,"mean",0.312752005305953,0.2,0.101700163166331,0.113423348278098,0.512080662333808,TRUE,TRUE,50,14.4400000000001,570.74
"S0",8,800,0.06,1,1,"clayton",2,"mean1",-0.243018347660281,-0.2,0.110879755480595,-0.460338675016854,-0.0256980203037077,TRUE,TRUE,50,14.4400000000001,570.74
"S0",8,800,0.06,1,1,"clayton",2,"scale",0.0690014887022201,0.06,0.00803201888689265,0.053259020960765,0.0847439564436752,TRUE,TRUE,50,14.4400000000001,570.74
"S0",8,800,0.06,1,1,"clayton",2,"shape",0.991481506592522,1,0.0378566137270699,0.91728390711082,1.06567910607422,TRUE,TRUE,50,14.4400000000001,570.74
"S0",9,800,0.06,1,1,"clayton",2,"mean",0.26385784541761,0.2,0.0959591474452046,0.0757813724378403,0.45193431839738,TRUE,TRUE,50,8.13999999999942,530.06
"S0",9,800,0.06,1,1,"clayton",2,"mean1",-0.134823639469365,-0.2,0.116873022776564,-0.36389055487576,0.0942432759370296,TRUE,TRUE,50,8.13999999999942,530.06
"S0",9,800,0.06,1,1,"clayton",2,"scale",0.0555898877692243,0.06,0.00614623083034013,0.0435434967010879,0.0676362788373606,TRUE,TRUE,50,8.13999999999942,530.06
"S0",9,800,0.06,1,1,"clayton",2,"shape",1.00864724817215,1,0.036520398057143,0.937068583279085,1.08022591306522,TRUE,TRUE,50,8.13999999999942,530.06
"S0",10,800,0.06,1,1,"clayton",2,"mean",0.278929550292245,0.2,0.0922570425102107,0.0981090696520512,0.459750030932439,TRUE,TRUE,50,8.73999999999978,490.559999999999
"S0",10,800,0.06,1,1,"clayton",2,"mean1",-0.170894459331477,-0.2,0.115866156969386,-0.397987954018538,0.056199035355583,TRUE,TRUE,50,8.73999999999978,490.559999999999
"S0",10,800,0.06,1,1,"clayton",2,"scale",0.0514538578975738,0.06,0.00574701121269017,0.0401899229019532,0.0627177928931944,TRUE,TRUE,50,8.73999999999978,490.559999999999
"S0",10,800,0.06,1,1,"clayton",2,"shape",1.03762813508728,1,0.0351880471804606,0.968660829927284,1.10659544024728,TRUE,TRUE,50,8.73999999999978,490.559999999999
"S0",11,800,0.06,1,1,"clayton",2,"mean",0.127681905210275,0.2,0.0928742298704579,-0.0543482404277161,0.309712050848267,TRUE,TRUE,50,10.4200000000001,537.030000000001
"S0",11,800,0.06,1,1,"clayton",2,"mean1",-0.210153134954107,-0.2,0.11455603618442,-0.434678840087238,0.0143725701790236,TRUE,TRUE,50,10.4200000000001,537.030000000001
"S0",11,800,0.06,1,1,"clayton",2,"scale",0.05416130462299,0.06,0.0058473142267693,0.0427007793322335,0.0656218299137465,TRUE,TRUE,50,10.4200000000001,537.030000000001
"S0",11,800,0.06,1,1,"clayton",2,"shape",1.02017530341722,1,0.0353811820651592,0.950829460839054,1.08952114599539,TRUE,TRUE,50,10.4200000000001,537.030000000001
