"mean","mean1","scale","shape"
0.223508964536148,-0.153540842467517,0.0668100577500396,0.994579085567564
0.220072154633486,-0.0820590021339723,0.0666139258217809,1.0217833692365
0.220019143979218,-0.23675416364387,0.0597544224507547,0.991842950958751
0.159748651605976,-0.1301226796164,0.0594594647042378,1.02144255417049
0.154019702169591,-0.211743172023277,0.0575219948497486,0.996898543753677
0.0976629672246981,-0.204826096822168,0.0589196802720215,1.0568803494011
0.171477791730913,-0.195874136593701,0.0711979443580553,1.00361460905221
0.0457606025331308,-0.115646160015874,0.0504559966142011,1.06249778238797
0.234828055197337,-0.323313234889826,0.0519647798935442,1.06907161690123
0.149775437327947,-0.107655201620721,0.0541985296405529,0.976292856563409
0.306427145277995,-0.334026981185988,0.0509130087250575,1.04196146582764
0.112352802982648,-0.163045277155548,0.0565475637544915,1.01728336949741
0.359718934771771,-0.329808817220294,0.0604795560155646,0.982057506051038
0.120039995069269,-0.247000719403512,0.0539593314598188,1.04087608583847
0.0724197015120676,-0.00819429343393046,0.0599858970287352,0.968505514407323
0.254527012323583,-0.390032228306598,0.0625243508980161,1.01067499275331
0.222391559261177,-0.191714879483221,0.0621925053517417,0.951824408604856
0.174430274624062,-0.159207796670467,0.0577131778883449,0.995122409285822
0.208449894293866,-0.252861746342733,0.0641147297560196,0.985615816494609
0.0449848257314489,-0.157660788643354,0.0548331143409356,0.96949711841936
0.0465489519339628,-0.22012659063015,0.0488553370686483,1.03004180776706
0.105995214645329,-0.140802131529016,0.0581318358825575,0.945077057173229
0.144598794697654,-0.074918551928634,0.0510488250657513,1.05950350977229
0.130483618142974,-0.290240517700529,0.0496853425845222,1.0044235675002
0.135756668664015,-0.163791152960276,0.0612087157433323,0.967502082781542
0.256556312036985,-0.229190629686277,0.0612242315363475,1.00607637043499
0.233288965456645,-0.216969281166538,0.0599016675063513,0.975786850542423
0.280371348991946,-0.228733012329721,0.0637962866108706,0.996643970753996
0.239854662006607,-0.33003304335608,0.0519102412756429,1.05208696682746
0.252885326297461,-0.435420527842338,0.0506127953404661,1.05704513441533
0.199820992073979,-0.218925517115682,0.0610394716518624,0.963541053195217
0.192603018577376,-0.181128095492399,0.0617356553608935,1.0026719668127
0.225154678065537,-0.229301379796672,0.0611747264322389,1.04030885893947
0.0866728659945235,-0.169143177655667,0.0633774377203883,0.993148754712963
0.224976025067198,-0.0695065324906206,0.080290422300121,0.950961289089001
0.230770895137414,-0.278298280803097,0.0533284912378078,1.01643981456469
0.126598279565368,-0.230036657939464,0.0512962330782456,1.04895977211536
